order_id,customer_id,transaction_id,device_id,shipping_address_id,billing_address_id,order_date,return_request_date,prior_order_count,prior_return_count,prior_refund_count,prior_spend,prior_refund_amount,prior_return_rate,prior_refund_rate,average_previous_order_value,average_previous_refund,orders_last_7_days,orders_last_30_days,returns_last_30_days,refunds_last_30_days,days_since_previous_order,accounts_per_device,accounts_per_shipping_address,accounts_per_billing_address,device_prior_return_count,address_prior_return_count,device_prior_refund_count,address_prior_refund_count,is_address_mismatch,current_order_amount,quantity,category,payment_method,channel,return_reason,customer_segment,customer_tenure_days,days_since_order,days_since_delivery,delivery_duration_days,abuse_label,abuse_type
ORD101986,CUST100478,TXN101986,DEV201247,ADDR301875,ADDR301875,2024-10-09,2024-10-14,10,4,2,10634.74,1264.44,0.3636,0.1818,1063.47,632.22,0,1,0,0,8,2,1,1,5,4,3,2,0,100.0,1,Accessories,UPI,Mobile App,Changed mind,Mass Market,250,5,1,4,0,none
ORD101988,CUST100479,TXN101988,DEV202050,ADDR303120,ADDR303120,2024-02-25,2024-03-03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,206.64,1,Beauty,Credit Card,Marketplace,Changed mind,Budget,562,7,4,3,0,none
ORD102003,CUST100481,TXN102003,DEV200230,ADDR300952,ADDR300952,2024-09-27,2024-10-03,6,0,0,5868.2,0.0,0.0,0.0,978.03,0.0,0,1,0,0,11,1,1,3,0,0,0,0,0,446.18,1,Fashion,Debit Card,Mobile App,Size issue,Budget,973,6,3,3,0,none
ORD102017,CUST100483,TXN102017,DEV200081,ADDR302156,ADDR302156,2024-06-18,2024-06-24,7,0,0,5780.33,0.0,0.0,0.0,825.76,0.0,0,0,0,0,38,1,1,1,0,0,0,0,0,580.34,1,Electronics,Net Banking,Mobile App,Product not as described,Budget,155,6,4,2,0,none
ORD102026,CUST100484,TXN102026,DEV201957,ADDR300002,ADDR300002,2024-07-27,2024-08-07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,2,0,0,0,0,0,61.42,1,Grocery,EMI,Mobile App,Late delivery,Premium,974,11,7,4,0,none
ORD102031,CUST100485,TXN102031,DEV201148,ADDR300992,ADDR300992,2024-05-16,2024-05-20,3,0,0,3425.95,0.0,0.0,0.0,1141.98,0.0,0,0,0,0,56,5,4,4,2,1,1,0,0,573.9,1,Fashion,UPI,Mobile App,Other,Mass Market,378,4,0,4,0,none
ORD102038,CUST100485,TXN102038,DEV201148,ADDR300992,ADDR300992,2024-12-15,2024-12-18,10,1,1,9257.39,573.9,0.0909,0.0909,925.74,573.9,0,0,0,0,43,8,6,5,5,2,4,2,0,1235.56,1,Fashion,Credit Card,Social Commerce,Product not as described,Mass Market,378,3,2,1,0,none
ORD102041,CUST100486,TXN102041,DEV201358,ADDR302515,ADDR302515,2024-10-23,2024-10-29,1,0,0,388.22,0.0,0.0,0.0,388.22,0.0,0,0,0,0,102,4,2,2,0,1,0,0,0,554.11,1,Fashion,Credit Card,Website,Size issue,Mass Market,150,6,3,3,0,none
ORD102049,CUST100491,TXN102049,DEV200626,ADDR301531,ADDR301531,2024-02-23,2024-02-26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,3,4,0,0,0,0,0,171.28,3,Grocery,Credit Card,Website,Duplicate order,Budget,1526,3,0,3,1,coordinated_device_abuse
ORD102051,CUST100493,TXN102051,DEV200605,ADDR302402,ADDR302402,2024-01-07,2024-01-11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,1209.74,1,Electronics,UPI,Mobile App,Wrong product,Mass Market,1593,4,1,3,0,none
ORD102083,CUST100500,TXN102083,DEV201620,ADDR302400,ADDR302400,2024-06-20,2024-07-05,1,0,0,527.04,0.0,0.0,0.0,527.04,0.0,0,0,0,0,90,1,3,3,0,0,0,0,0,2312.76,2,Home,Debit Card,Website,Changed mind,Mass Market,547,15,13,2,0,none
ORD102091,CUST100502,TXN102091,DEV200304,ADDR302835,ADDR302835,2024-02-20,2024-02-21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,4,3,0,0,0,0,0,1104.27,1,Electronics,Wallet,Mobile App,Changed mind,Premium,69,1,0,1,0,none
ORD102092,CUST100502,TXN102092,DEV200304,ADDR302835,ADDR302835,2024-02-24,2024-02-28,1,1,1,1104.27,766.11,0.5,0.5,1104.27,766.11,0,1,1,1,8,1,4,3,1,1,1,1,0,1958.34,3,Electronics,UPI,Mobile App,Damaged product,Premium,69,4,1,3,0,none
ORD102096,CUST100502,TXN102096,DEV200304,ADDR302835,ADDR302835,2024-07-18,2024-07-27,5,2,2,5296.73,2241.76,0.3333,0.3333,1059.35,1120.88,0,0,0,0,57,1,5,5,2,4,2,3,0,1684.99,1,Fashion,UPI,Mobile App,Product not as described,Premium,69,9,5,4,1,serial_return_abuse
ORD102097,CUST100502,TXN102097,DEV200304,ADDR302835,ADDR302835,2024-10-01,2024-10-09,6,3,3,6981.72,3905.41,0.4286,0.4286,1163.62,1301.8,0,0,0,0,83,1,6,6,3,6,3,5,0,1390.11,3,Accessories,Wallet,Marketplace,Size issue,Premium,69,8,5,3,0,none
ORD102112,CUST100506,TXN102112,DEV200413,ADDR301378,ADDR301378,2024-10-03,2024-10-12,9,0,0,5646.09,0.0,0.0,0.0,627.34,0.0,1,1,0,0,5,2,1,1,0,0,0,0,0,1401.69,3,Fashion,Wallet,Website,Damaged product,Mass Market,312,9,7,2,1,serial_return_abuse
ORD102116,CUST100506,TXN102116,DEV200413,ADDR301378,ADDR301378,2024-11-07,2024-11-13,13,1,1,13511.39,1190.79,0.0714,0.0714,1039.34,1190.79,1,3,0,1,2,2,1,1,1,1,1,1,0,770.44,1,Fashion,UPI,Website,Size issue,Mass Market,312,6,2,4,0,none
ORD102117,CUST100506,TXN102117,DEV200413,ADDR301378,ADDR301378,2024-11-11,2024-11-17,13,2,2,13877.72,1909.19,0.1429,0.1429,1067.52,954.6,0,3,1,1,10,2,1,1,2,2,2,2,0,404.11,1,Beauty,Debit Card,Social Commerce,Damaged product,Mass Market,312,6,2,4,1,serial_return_abuse
ORD102118,CUST100506,TXN102118,DEV200413,ADDR301378,ADDR301378,2024-12-23,2024-12-28,14,3,3,14281.83,2296.21,0.2,0.2,1020.13,765.4,0,0,0,0,47,2,1,1,3,3,3,3,0,602.35,1,Fashion,Net Banking,Website,Changed mind,Mass Market,312,5,1,4,0,none
ORD102122,CUST100508,TXN102122,DEV200558,ADDR300645,ADDR300645,2024-09-21,2024-10-03,1,0,0,369.0,0.0,0.0,0.0,369.0,0.0,0,0,0,0,90,2,2,3,1,2,1,1,0,469.24,1,Electronics,Wallet,Mobile App,Late delivery,Budget,970,12,11,1,0,none
ORD102123,CUST100508,TXN102123,DEV200558,ADDR300645,ADDR300645,2024-10-29,2024-11-04,2,1,1,838.24,432.87,0.3333,0.3333,419.12,432.87,0,0,0,0,44,2,3,4,2,3,2,2,0,553.98,1,Home,Net Banking,Mobile App,Wrong product,Budget,970,6,4,2,0,none
ORD102131,CUST100516,TXN102131,DEV202301,ADDR302840,ADDR302840,2024-07-14,2024-07-16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,2,0,0,0,0,0,366.12,1,Fashion,Credit Card,Website,Size issue,Budget,611,2,0,2,0,none
ORD102133,CUST100517,TXN102133,DEV202513,ADDR301461,ADDR302876,2024-01-22,2024-01-28,1,0,0,54.98,0.0,0.0,0.0,54.98,0.0,0,1,0,0,19,1,1,1,0,0,0,0,1,318.33,1,Home,Debit Card,Mobile App,Changed mind,Budget,163,6,2,4,0,none
ORD102139,CUST100517,TXN102139,DEV202513,ADDR301461,ADDR301461,2024-10-15,2024-10-19,7,1,1,1475.84,222.36,0.125,0.125,210.83,222.36,0,0,0,0,50,3,1,1,2,1,2,1,0,548.19,1,Footwear,Net Banking,Website,Size issue,Budget,163,4,0,4,0,none
ORD102153,CUST100519,TXN102153,DEV200914,ADDR302726,ADDR302726,2024-07-29,2024-08-07,8,2,0,6063.57,0.0,0.2222,0.0,757.95,0.0,1,5,1,0,5,1,1,1,2,2,0,0,0,1095.16,1,Electronics,Wallet,Mobile App,Damaged product,Budget,539,9,6,3,1,refund_abuse
ORD102158,CUST100519,TXN102158,DEV200914,ADDR302726,ADDR302726,2024-10-10,2024-10-13,11,3,1,7978.64,1095.16,0.25,0.0833,725.33,1095.16,1,1,0,0,1,1,1,1,3,3,1,1,0,67.73,1,Grocery,UPI,Mobile App,Damaged product,Budget,539,3,1,2,1,refund_abuse
ORD102163,CUST100522,TXN102163,DEV203006,ADDR302820,ADDR302820,2024-02-25,2024-02-27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,2,0,1,0,0,0,128.01,1,Accessories,Net Banking,Website,Changed mind,Budget,507,2,1,1,1,serial_return_abuse
ORD102167,CUST100522,TXN102167,DEV203006,ADDR302820,ADDR302820,2024-11-01,2024-11-04,4,1,1,687.07,107.98,0.2,0.2,171.77,107.98,0,0,0,0,72,1,2,3,1,4,1,4,0,147.93,1,Beauty,UPI,Mobile App,Product not as described,Budget,507,3,2,1,1,serial_return_abuse
ORD102187,CUST100533,TXN102187,DEV202504,ADDR300904,ADDR300904,2024-02-16,2024-02-18,1,0,0,197.03,0.0,0.0,0.0,197.03,0.0,0,0,0,0,37,1,2,2,0,0,0,0,0,2020.4,2,Electronics,UPI,Marketplace,Late delivery,Premium,1099,2,1,1,0,none
ORD102192,CUST100533,TXN102192,DEV202504,ADDR300904,ADDR300904,2024-11-09,2024-11-14,7,1,1,9726.1,2020.4,0.125,0.125,1389.44,2020.4,2,3,0,0,1,2,2,2,1,1,1,1,0,1515.59,1,Electronics,UPI,Mobile App,Wrong product,Premium,1099,5,3,2,0,none
ORD102195,CUST100534,TXN102195,DEV200070,ADDR301125,ADDR301125,2024-10-16,2024-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,5,5,0,5,0,3,0,751.23,1,Beauty,Credit Card,Mobile App,Product not as described,Premium,624,16,13,3,0,none
ORD102207,CUST100542,TXN102207,DEV201308,ADDR300687,ADDR300687,2024-06-06,2024-06-08,4,0,0,1951.89,0.0,0.0,0.0,487.97,0.0,1,3,0,0,7,1,1,1,0,0,0,0,0,593.73,1,Fashion,Net Banking,Marketplace,Changed mind,Budget,688,2,1,1,1,policy_exploitation
ORD102211,CUST100542,TXN102211,DEV201308,ADDR300687,ADDR300687,2024-12-07,2024-12-12,8,1,0,4197.96,0.0,0.1111,0.0,524.74,0.0,0,1,0,0,28,1,1,1,1,1,0,0,0,1666.2,2,Electronics,Debit Card,Website,Quality issue,Budget,688,5,2,3,1,policy_exploitation
ORD102213,CUST100544,TXN102213,DEV202903,ADDR302744,ADDR302744,2024-01-10,2024-01-17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,2165.98,1,Fashion,Net Banking,Marketplace,Size issue,Premium,1508,7,5,2,1,policy_exploitation
ORD102218,CUST100546,TXN102218,DEV201375,ADDR301829,ADDR301829,2024-06-09,2024-06-21,4,1,0,2450.82,0.0,0.2,0.0,612.71,0.0,1,1,1,0,4,1,1,1,1,1,0,0,0,603.81,1,Fashion,EMI,Mobile App,Damaged product,Mass Market,1440,12,8,4,1,serial_return_abuse
ORD102219,CUST100546,TXN102219,DEV201375,ADDR301829,ADDR301829,2024-06-17,2024-06-19,4,0,0,2137.25,0.0,0.0,0.0,534.31,0.0,0,1,0,0,10,1,1,1,0,0,0,0,0,917.38,2,Fashion,Debit Card,Social Commerce,Changed mind,Mass Market,1440,2,1,1,1,serial_return_abuse
ORD102220,CUST100546,TXN102220,DEV201375,ADDR301829,ADDR301829,2024-09-04,2024-09-07,5,2,2,3054.63,1369.48,0.3333,0.3333,610.93,684.74,0,0,0,0,82,1,1,2,2,2,2,2,0,2610.48,3,Sports,Net Banking,Website,Wrong product,Mass Market,1440,3,2,1,1,serial_return_abuse
ORD102229,CUST100547,TXN102229,DEV200418,ADDR301821,ADDR301821,2024-03-21,2024-03-26,4,0,0,3602.83,0.0,0.0,0.0,900.71,0.0,0,0,0,0,41,1,2,2,0,0,0,0,0,853.06,2,Fashion,Debit Card,Marketplace,Quality issue,Budget,545,5,2,3,0,none
ORD102230,CUST100547,TXN102230,DEV200418,ADDR301821,ADDR301821,2024-04-11,2024-04-19,5,1,1,4455.89,797.12,0.1667,0.1667,891.18,797.12,0,1,1,1,29,1,2,2,1,1,1,1,0,1529.29,1,Fashion,UPI,Marketplace,Size issue,Budget,545,8,6,2,0,none
ORD102232,CUST100547,TXN102232,DEV200418,ADDR301821,ADDR301821,2024-05-17,2024-05-30,7,2,2,6364.21,2119.97,0.25,0.25,909.17,1059.98,0,1,0,0,14,1,2,2,2,2,2,2,0,408.36,1,Electronics,Credit Card,Marketplace,Wrong product,Budget,545,13,12,1,0,none
ORD102253,CUST100551,TXN102253,DEV202839,ADDR300277,ADDR300464,2024-05-20,2024-05-22,4,0,0,1432.4,0.0,0.0,0.0,358.1,0.0,0,0,0,0,54,1,1,1,0,0,0,0,1,202.84,1,Grocery,Debit Card,Website,Damaged product,Premium,200,2,0,2,0,none
ORD102258,CUST100551,TXN102258,DEV202839,ADDR300277,ADDR302830,2024-08-26,2024-08-31,9,2,1,9392.28,202.84,0.2,0.1,1043.59,202.84,0,2,0,0,13,1,1,1,2,2,1,1,1,2057.08,2,Fashion,UPI,Marketplace,Size issue,Premium,200,5,3,2,0,none
ORD102267,CUST100552,TXN102267,DEV201435,ADDR301051,ADDR301051,2024-06-08,2024-06-13,3,0,0,881.5,0.0,0.0,0.0,293.83,0.0,1,1,0,0,2,1,1,2,0,0,0,0,0,636.04,1,Fashion,UPI,Mobile App,Size issue,Budget,1548,5,1,4,1,policy_exploitation
ORD102269,CUST100552,TXN102269,DEV201435,ADDR301051,ADDR301051,2024-11-18,2024-11-25,4,1,1,1517.54,636.04,0.2,0.2,379.38,636.04,0,0,0,0,167,1,1,2,1,1,1,1,0,768.28,1,Fashion,UPI,Mobile App,Quality issue,Budget,1548,7,4,3,0,none
ORD102284,CUST100557,TXN102284,DEV201580,ADDR301794,ADDR301794,2024-03-29,2024-04-09,6,0,0,3499.63,0.0,0.0,0.0,583.27,0.0,1,4,0,0,7,1,1,1,0,0,0,0,0,842.15,1,Footwear,Credit Card,Website,Size issue,Budget,654,11,10,1,0,none
ORD102287,CUST100557,TXN102287,DEV201580,ADDR301794,ADDR301794,2024-08-27,2024-08-28,7,1,1,4341.78,842.15,0.125,0.125,620.25,842.15,0,0,0,0,148,2,1,1,1,1,1,1,0,338.53,1,Fashion,Credit Card,Website,Wrong product,Budget,654,1,0,1,1,refund_abuse
ORD102290,CUST100557,TXN102290,DEV201580,ADDR301794,ADDR301794,2024-12-03,2024-12-09,10,2,2,6229.15,1179.26,0.1818,0.1818,622.92,589.63,0,0,0,0,44,2,1,1,2,2,2,2,0,125.28,2,Grocery,UPI,Social Commerce,Quality issue,Budget,654,6,3,3,0,none
ORD102300,CUST100562,TXN102300,DEV201438,ADDR302236,ADDR302236,2024-10-03,2024-10-04,2,0,0,2465.59,0.0,0.0,0.0,1232.8,0.0,0,0,0,0,56,3,1,2,0,0,0,0,0,632.43,1,Fashion,UPI,Social Commerce,Changed mind,Premium,1176,1,0,1,0,none
ORD102303,CUST100562,TXN102303,DEV201438,ADDR302236,ADDR302236,2024-12-11,2024-12-17,5,1,1,4619.05,584.68,0.1667,0.1667,923.81,584.68,0,0,0,0,32,3,1,2,1,1,1,1,0,561.07,1,Fashion,Credit Card,Mobile App,Changed mind,Premium,1176,6,5,1,0,none
ORD102311,CUST100564,TXN102311,DEV201405,ADDR302911,ADDR302911,2024-10-27,2024-10-30,5,0,0,1283.52,0.0,0.0,0.0,256.7,0.0,2,2,0,0,4,6,11,11,6,11,5,8,0,329.25,1,Footwear,UPI,Mobile App,Size issue,Budget,1422,3,2,1,1,serial_return_abuse
ORD102319,CUST100568,TXN102319,DEV202203,ADDR301228,ADDR301228,2024-07-19,2024-07-23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,810.94,1,Fashion,Credit Card,Marketplace,Quality issue,Mass Market,1278,4,3,1,0,none
ORD102327,CUST100574,TXN102327,DEV200428,ADDR300303,ADDR300303,2024-05-08,2024-05-13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,457.98,1,Electronics,Debit Card,Mobile App,Changed mind,Budget,775,5,1,4,0,none
ORD102333,CUST100575,TXN102333,DEV201400,ADDR300696,ADDR300696,2024-07-26,2024-08-01,5,0,0,6431.73,0.0,0.0,0.0,1286.35,0.0,0,0,0,0,36,1,2,2,0,0,0,0,0,1545.17,2,Sports,Wallet,Website,Quality issue,High Value,535,6,3,3,0,none
ORD102334,CUST100575,TXN102334,DEV201400,ADDR300696,ADDR300696,2024-08-16,2024-08-20,6,1,1,7976.9,1384.72,0.1429,0.1429,1329.48,1384.72,0,1,1,1,25,1,2,2,1,1,1,1,0,475.48,1,Fashion,UPI,Website,Damaged product,High Value,535,4,0,4,0,none
ORD102335,CUST100575,TXN102335,DEV201400,ADDR300696,ADDR300696,2024-10-22,2024-11-07,7,2,2,8452.38,1849.0,0.25,0.25,1207.48,924.5,0,0,0,0,83,1,2,2,2,2,2,2,0,3256.67,2,Fashion,Credit Card,Website,Size issue,High Value,535,16,13,3,0,none
ORD102339,CUST100575,TXN102339,DEV201400,ADDR300696,ADDR300696,2024-12-17,2024-12-24,11,3,3,12357.28,4739.78,0.25,0.25,1123.39,1579.93,0,3,0,0,8,1,2,2,3,3,3,3,0,732.32,1,Beauty,Debit Card,Marketplace,Wrong product,High Value,535,7,5,2,0,none
ORD102340,CUST100576,TXN102340,DEV201794,ADDR302119,ADDR302119,2024-07-31,2024-08-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,8,6,6,1,0,1,0,0,1236.43,1,Fashion,Debit Card,Website,Changed mind,Premium,1561,8,5,3,1,coordinated_address_abuse
ORD102343,CUST100577,TXN102343,DEV202737,ADDR300240,ADDR300240,2024-08-31,2024-09-06,2,0,0,1979.55,0.0,0.0,0.0,989.78,0.0,0,0,0,0,79,1,2,2,0,0,0,0,0,2186.18,1,Fashion,Debit Card,Website,Product not as described,High Value,130,6,5,1,0,none
ORD102362,CUST100585,TXN102362,DEV201384,ADDR302433,ADDR302433,2024-04-14,2024-04-24,2,0,0,2028.15,0.0,0.0,0.0,1014.08,0.0,0,1,0,0,10,1,1,1,0,0,0,0,0,5777.13,2,Fashion,Credit Card,Website,Size issue,High Value,1484,10,6,4,0,none
ORD102367,CUST100585,TXN102367,DEV201384,ADDR302433,ADDR302433,2024-10-12,2024-10-25,7,1,1,14628.27,4658.96,0.125,0.125,2089.75,4658.96,0,0,0,0,61,1,2,2,1,1,1,1,0,658.08,1,Fashion,EMI,Website,Changed mind,High Value,1484,13,10,3,0,none
ORD102373,CUST100588,TXN102373,DEV200192,ADDR300717,ADDR300717,2024-05-06,2024-05-10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,4,4,0,0,0,0,0,375.45,1,Fashion,UPI,Website,Size issue,Premium,1387,4,0,4,0,none
ORD102377,CUST100588,TXN102377,DEV200192,ADDR300717,ADDR300717,2024-10-29,2024-11-05,4,1,1,4326.16,306.37,0.2,0.2,1081.54,306.37,0,0,0,0,74,1,4,4,1,2,1,2,0,2978.59,1,Fashion,Credit Card,Mobile App,Quality issue,Premium,1387,7,5,2,0,none
ORD102392,CUST100593,TXN102392,DEV202706,ADDR300760,ADDR300760,2024-10-07,2024-10-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,3,3,0,1,0,1,0,3407.34,2,Fashion,Debit Card,Marketplace,Changed mind,Mass Market,595,2,0,2,0,none
ORD102403,CUST100596,TXN102403,DEV202787,ADDR301729,ADDR301729,2024-04-28,2024-05-02,1,0,0,519.69,0.0,0.0,0.0,519.69,0.0,1,1,0,0,4,5,4,4,2,2,1,1,0,1242.83,1,Footwear,Debit Card,Website,Size issue,Budget,1155,4,3,1,1,account_multiplication
ORD102418,CUST100603,TXN102418,DEV202212,ADDR301086,ADDR301086,2024-09-06,2024-09-12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,2,2,0,0,0,0,0,843.35,1,Fashion,Wallet,Website,Size issue,Mass Market,1312,6,3,3,0,none
ORD102429,CUST100608,TXN102429,DEV200859,ADDR300480,ADDR300480,2024-11-06,2024-11-10,6,1,0,8326.6,0.0,0.1429,0.0,1387.77,0.0,0,2,0,0,14,1,11,10,1,16,0,9,0,2507.22,3,Fashion,Debit Card,Website,Size issue,Premium,1298,4,3,1,1,policy_exploitation
ORD102430,CUST100609,TXN102430,DEV201609,ADDR302341,ADDR302341,2024-01-16,2024-01-21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,1,0,0,0,0,512.62,1,Fashion,Debit Card,Marketplace,Size issue,Mass Market,1580,5,2,3,1,policy_exploitation
ORD102434,CUST100609,TXN102434,DEV201609,ADDR302341,ADDR302341,2024-06-29,2024-07-05,7,1,1,3649.64,495.24,0.125,0.125,521.38,495.24,3,3,0,0,1,4,1,1,2,1,2,1,0,300.0,1,Fashion,Credit Card,Marketplace,Wrong product,Mass Market,1580,6,2,4,1,policy_exploitation
ORD102439,CUST100609,TXN102439,DEV201609,ADDR302341,ADDR302341,2024-07-06,2024-07-14,10,2,2,6428.97,785.57,0.1818,0.1818,642.9,392.78,1,6,1,1,7,4,1,1,3,2,3,2,0,967.62,2,Home,Wallet,Social Commerce,Product not as described,Mass Market,1580,8,4,4,0,none
ORD102462,CUST100613,TXN102462,DEV201477,ADDR300015,ADDR300015,2024-12-03,2024-12-14,6,0,0,5066.41,0.0,0.0,0.0,844.4,0.0,0,1,0,0,26,1,1,1,0,0,0,0,0,1496.0,1,Fashion,Wallet,Mobile App,Quality issue,High Value,1202,11,10,1,0,none
ORD102472,CUST100619,TXN102472,DEV200397,ADDR300105,ADDR300105,2024-08-07,2024-08-11,4,1,0,2248.7,0.0,0.2,0.0,562.17,0.0,0,2,1,0,19,1,1,1,1,1,0,0,0,243.36,1,Fashion,UPI,Marketplace,Size issue,Budget,1191,4,3,1,0,none
ORD102483,CUST100622,TXN102483,DEV202614,ADDR301195,ADDR301195,2024-02-07,2024-02-11,1,0,0,184.26,0.0,0.0,0.0,184.26,0.0,0,1,0,0,27,1,1,1,0,0,0,0,0,1378.18,1,Fashion,Wallet,Website,Size issue,Premium,1304,4,1,3,0,none
ORD102485,CUST100622,TXN102485,DEV202614,ADDR301195,ADDR301195,2024-04-06,2024-04-11,3,1,1,2817.27,1378.18,0.25,0.25,939.09,1378.18,0,0,0,0,33,1,1,1,1,1,1,1,0,574.82,1,Fashion,Net Banking,Marketplace,Size issue,Premium,1304,5,3,2,0,none
ORD102486,CUST100622,TXN102486,DEV202614,ADDR301195,ADDR301195,2024-04-11,2024-04-14,4,2,1,3392.09,1378.18,0.4,0.2,848.02,1378.18,0,1,1,0,8,1,1,1,2,2,1,1,0,1746.65,1,Electronics,Credit Card,Mobile App,Wrong product,Premium,1304,3,1,2,0,none
ORD102496,CUST100622,TXN102496,DEV202614,ADDR301195,ADDR301195,2024-12-26,2025-01-10,14,4,3,24740.63,3498.18,0.2667,0.2,1767.19,1166.06,0,0,0,0,66,1,1,1,4,4,3,3,0,638.36,1,Home,Net Banking,Website,Damaged product,Premium,1304,15,12,3,0,none
ORD102503,CUST100627,TXN102503,DEV202003,ADDR302707,ADDR302707,2024-03-01,2024-03-02,2,0,0,1993.48,0.0,0.0,0.0,996.74,0.0,1,1,0,0,5,1,1,1,0,0,0,0,0,204.96,1,Beauty,Debit Card,Marketplace,Changed mind,Mass Market,1055,1,0,1,0,none
ORD102510,CUST100627,TXN102510,DEV202003,ADDR302707,ADDR302707,2024-11-09,2024-11-16,9,1,1,5659.76,204.96,0.1,0.1,628.86,204.96,0,0,0,0,67,1,1,1,1,1,1,1,0,1200.38,2,Footwear,Wallet,Website,Size issue,Mass Market,1055,7,3,4,1,policy_exploitation
ORD102521,CUST100630,TXN102521,DEV202070,ADDR300757,ADDR300757,2024-01-09,2024-01-26,1,0,0,308.28,0.0,0.0,0.0,308.28,0.0,0,1,0,0,22,1,1,1,0,0,0,0,0,632.81,1,Sports,Credit Card,Mobile App,Size issue,Premium,1132,17,13,4,0,none
ORD102525,CUST100630,TXN102525,DEV202070,ADDR300757,ADDR300757,2024-08-10,2024-08-18,5,1,1,3825.69,632.81,0.1667,0.1667,765.14,632.81,0,0,0,0,91,3,1,1,2,1,1,1,0,182.73,1,Grocery,Debit Card,Social Commerce,Late delivery,Premium,1132,8,5,3,1,refund_abuse
ORD102529,CUST100630,TXN102529,DEV201587,ADDR300757,ADDR300757,2024-10-31,2024-11-05,10,2,2,8100.01,804.14,0.1818,0.1818,810.0,402.07,1,3,0,0,5,1,1,1,0,2,0,2,0,1368.18,2,Footwear,Debit Card,Mobile App,Size issue,Premium,1132,5,1,4,1,refund_abuse
ORD102530,CUST100630,TXN102530,DEV201587,ADDR300757,ADDR300757,2024-10-31,2024-11-05,10,2,2,8425.12,804.14,0.1818,0.1818,842.51,402.07,1,3,0,0,5,1,1,1,0,2,0,2,0,1043.07,3,Home,UPI,Social Commerce,Wrong product,Premium,1132,5,2,3,1,refund_abuse
ORD102555,CUST100635,TXN102555,DEV200876,ADDR301050,ADDR301050,2024-05-09,2024-05-16,2,0,0,3376.38,0.0,0.0,0.0,1688.19,0.0,0,0,0,0,38,2,3,3,1,4,1,4,0,1795.12,1,Electronics,Credit Card,Mobile App,Late delivery,Mass Market,1271,7,4,3,0,none
ORD102560,CUST100636,TXN102560,DEV201078,ADDR301801,ADDR301801,2024-12-24,2024-12-27,1,0,0,1484.07,0.0,0.0,0.0,1484.07,0.0,0,0,0,0,82,3,2,2,2,4,2,4,0,496.06,1,Fashion,Debit Card,Mobile App,Size issue,Budget,950,3,1,2,0,none
ORD102563,CUST100638,TXN102563,DEV200926,ADDR301100,ADDR301100,2024-10-11,2024-10-14,1,0,0,357.1,0.0,0.0,0.0,357.1,0.0,0,0,0,0,239,1,1,2,0,0,0,0,0,1104.88,1,Fashion,UPI,Website,Changed mind,Mass Market,757,3,1,2,0,none
ORD102567,CUST100640,TXN102567,DEV202311,ADDR300252,ADDR300252,2024-10-17,2024-10-23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,2,0,1,0,0,0,1229.27,1,Electronics,Debit Card,Mobile App,Damaged product,Mass Market,894,6,4,2,0,none
ORD102575,CUST100644,TXN102575,DEV202852,ADDR302733,ADDR302733,2024-04-28,2024-05-10,1,0,0,518.36,0.0,0.0,0.0,518.36,0.0,0,0,0,0,51,2,1,1,0,0,0,0,0,2645.48,1,Electronics,UPI,Mobile App,Changed mind,Mass Market,564,12,10,2,0,none
ORD102577,CUST100644,TXN102577,DEV202852,ADDR302733,ADDR302733,2024-05-30,2024-06-09,3,2,1,4523.58,2393.71,0.5,0.25,1507.86,2393.71,0,1,2,1,20,2,1,1,2,2,1,1,0,678.59,1,Home,Debit Card,Website,Quality issue,Mass Market,564,10,8,2,0,none
