order_id,transaction_id,customer_id,product_id,category,amount,quantity,order_date,payment_method,customer_location,device_id,channel,shipping_date,delivery_status,return_status,return_request_date,return_reason,return_resolution,refund_amount,refund_date,customer_segment,customer_tenure_days,shipping_address_id,billing_address_id,abuse_label,abuse_type
ORD100502,TXN100502,CUST100126,FAS-0026,Fashion,1573.18,1,2024-07-14,UPI,"Vadodara, Gujarat",DEV202050,Website,2024-07-16,Delivered,Refunded,2024-07-16,Changed mind,refund,1352.56,2024-07-18,High Value,1525,ADDR303120,ADDR303120,1,coordinated_device_abuse
ORD100503,TXN100503,CUST100126,FAS-0013,Fashion,1120.21,1,2024-07-20,Credit Card,"Vadodara, Gujarat",DEV202050,Mobile App,2024-07-23,Cancelled,Not Returned,,,,,,High Value,1525,ADDR303120,ADDR303120,0,none
ORD100504,TXN100504,CUST100126,ELE-0008,Electronics,734.45,1,2024-07-24,Credit Card,"Vadodara, Gujarat",DEV202050,Mobile App,2024-07-28,Delivered,Not Returned,,,,,,High Value,1525,ADDR303120,ADDR300688,0,none
ORD100505,TXN100505,CUST100127,ACC-0001,Accessories,233.35,1,2024-09-25,UPI,"Bengaluru, Karnataka",DEV200109,Mobile App,2024-09-27,Delivered,Not Returned,,,,,,Budget,778,ADDR302696,ADDR302696,0,none
ORD100506,TXN100506,CUST100128,ACC-0013,Accessories,417.26,1,2024-02-16,Debit Card,"Varanasi, Uttar Pradesh",DEV202220,Mobile App,2024-02-18,Delivered,Not Returned,,,,,,Premium,149,ADDR302000,ADDR300557,0,none
ORD100507,TXN100507,CUST100129,ELE-0051,Electronics,405.6,1,2024-02-25,Net Banking,"Chandigarh, Chandigarh",DEV201305,Mobile App,2024-02-28,Delivered,Not Returned,,,,,,Budget,331,ADDR300841,ADDR300841,0,none
ORD100508,TXN100508,CUST100129,FOO-0009,Footwear,747.92,1,2024-07-17,Debit Card,"Chandigarh, Chandigarh",DEV201235,Mobile App,2024-07-19,Delivered,Not Returned,,,,,,Budget,331,ADDR300841,ADDR300841,0,none
ORD100509,TXN100509,CUST100129,BEA-0016,Beauty,423.92,1,2024-09-10,Credit Card,"Chandigarh, Chandigarh",DEV201235,Mobile App,2024-09-13,Shipped,Not Returned,,,,,,Budget,331,ADDR300841,ADDR300841,0,none
ORD100510,TXN100510,CUST100129,HOM-0041,Home,367.77,1,2024-09-27,Credit Card,"Chandigarh, Chandigarh",DEV201235,Mobile App,2024-10-01,Delivered,Not Returned,,,,,,Budget,331,ADDR300841,ADDR301337,0,none
ORD100511,TXN100511,CUST100130,ACC-0006,Accessories,342.85,1,2024-01-11,UPI,"Chandigarh, Chandigarh",DEV202120,Marketplace,2024-01-15,Delivered,Not Returned,,,,,,Premium,1421,ADDR302485,ADDR302485,0,none
ORD100512,TXN100512,CUST100130,ELE-0020,Electronics,1514.32,1,2024-10-16,EMI,"Chandigarh, Chandigarh",DEV202120,Mobile App,2024-10-19,Delivered,Not Returned,,,,,,Premium,1421,ADDR302485,ADDR302485,0,none
ORD100513,TXN100513,CUST100131,FAS-0024,Fashion,1091.72,2,2024-11-12,UPI,"Mumbai, Maharashtra",DEV201963,Social Commerce,2024-11-14,Delivered,Not Returned,,,,,,Premium,1356,ADDR302966,ADDR302966,0,none
ORD100514,TXN100514,CUST100132,GRO-0032,Grocery,172.58,1,2024-08-19,Debit Card,"Lucknow, Uttar Pradesh",DEV202303,Website,2024-08-23,Delivered,Not Returned,,,,,,Premium,47,ADDR301896,ADDR301896,0,none
ORD100515,TXN100515,CUST100133,SPO-0064,Sports,2265.21,2,2024-02-03,UPI,"Chennai, Tamil Nadu",DEV202265,Mobile App,2024-02-06,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100516,TXN100516,CUST100133,HOM-0020,Home,268.36,1,2024-05-26,UPI,"Chennai, Tamil Nadu",DEV202265,Website,2024-05-27,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100517,TXN100517,CUST100133,GRO-0017,Grocery,116.42,1,2024-06-15,UPI,"Chennai, Tamil Nadu",DEV202265,Website,2024-06-18,Delivered,Refunded,2024-06-26,Changed mind,refund,107.27,2024-06-27,Budget,606,ADDR301845,ADDR301845,0,none
ORD100518,TXN100518,CUST100133,BEA-0028,Beauty,243.36,2,2024-06-24,Net Banking,"Chennai, Tamil Nadu",DEV202265,Mobile App,2024-06-27,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100519,TXN100519,CUST100133,ELE-0043,Electronics,1348.48,3,2024-07-15,Debit Card,"Chennai, Tamil Nadu",DEV202265,Mobile App,2024-07-16,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100520,TXN100520,CUST100133,GRO-0033,Grocery,76.46,1,2024-11-11,UPI,"Chennai, Tamil Nadu",DEV202265,Marketplace,2024-11-12,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100521,TXN100521,CUST100133,BEA-0018,Beauty,852.59,2,2024-11-15,Wallet,"Chennai, Tamil Nadu",DEV202265,Website,2024-11-19,Delivered,Not Returned,,,,,,Budget,606,ADDR301845,ADDR301845,0,none
ORD100522,TXN100522,CUST100134,FAS-0036,Fashion,975.77,1,2024-04-19,Debit Card,"Guwahati, Assam",DEV201528,Mobile App,2024-04-20,Cancelled,Not Returned,,,,,,Mass Market,414,ADDR301033,ADDR301033,0,none
ORD100523,TXN100523,CUST100134,GRO-0015,Grocery,148.63,1,2024-05-18,UPI,"Guwahati, Assam",DEV201528,Mobile App,2024-05-22,Shipped,Not Returned,,,,,,Mass Market,414,ADDR301033,ADDR301033,0,none
ORD100524,TXN100524,CUST100134,FAS-0023,Fashion,850.74,2,2024-11-25,UPI,"Guwahati, Assam",DEV201528,Marketplace,2024-11-28,Pending,Not Returned,,,,,,Mass Market,414,ADDR301033,ADDR301033,0,none
ORD100525,TXN100525,CUST100135,HOM-0028,Home,612.48,1,2024-03-23,Wallet,"Thiruvananthapuram, Kerala",DEV202087,Website,2024-03-24,Pending,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100526,TXN100526,CUST100135,FOO-0055,Footwear,674.9,1,2024-05-23,UPI,"Thiruvananthapuram, Kerala",DEV202087,Mobile App,2024-05-26,Delivered,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100527,TXN100527,CUST100135,FAS-0028,Fashion,1037.73,1,2024-08-31,UPI,"Thiruvananthapuram, Kerala",DEV202087,Mobile App,2024-09-01,Delivered,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100528,TXN100528,CUST100135,ELE-0034,Electronics,1530.63,1,2024-10-05,UPI,"Thiruvananthapuram, Kerala",DEV202087,Website,2024-10-08,Delivered,Returned,2024-10-10,Wrong product,replacement,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100529,TXN100529,CUST100135,GRO-0030,Grocery,259.56,2,2024-10-20,Net Banking,"Thiruvananthapuram, Kerala",DEV202087,Mobile App,2024-10-21,Delivered,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100530,TXN100530,CUST100135,FAS-0001,Fashion,739.89,1,2024-12-20,EMI,"Thiruvananthapuram, Kerala",DEV202087,Social Commerce,2024-12-21,Delivered,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100531,TXN100531,CUST100135,SPO-0038,Sports,973.89,2,2024-12-26,UPI,"Thiruvananthapuram, Kerala",DEV202087,Mobile App,2024-12-30,Shipped,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100532,TXN100532,CUST100135,FAS-0027,Fashion,823.33,2,2024-12-30,Wallet,"Thiruvananthapuram, Kerala",DEV202087,Website,2024-12-31,Pending,Not Returned,,,,,,Premium,533,ADDR300772,ADDR300772,0,none
ORD100533,TXN100533,CUST100136,ACC-0036,Accessories,418.7,1,2024-01-18,Net Banking,"Nashik, Maharashtra",DEV203063,Mobile App,2024-01-19,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100534,TXN100534,CUST100136,BEA-0017,Beauty,394.16,1,2024-02-13,Net Banking,"Nashik, Maharashtra",DEV203063,Website,2024-02-17,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100535,TXN100535,CUST100136,FAS-0028,Fashion,532.29,1,2024-03-25,UPI,"Nashik, Maharashtra",DEV203063,Mobile App,2024-03-27,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100536,TXN100536,CUST100136,GRO-0035,Grocery,116.59,1,2024-05-17,UPI,"Nashik, Maharashtra",DEV203063,Mobile App,2024-05-21,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR300097,0,none
ORD100537,TXN100537,CUST100136,FAS-0020,Fashion,1311.88,1,2024-05-21,Net Banking,"Nashik, Maharashtra",DEV203063,Website,2024-05-24,Delivered,Refunded,2024-05-31,Quality issue,refund,1251.12,2024-06-01,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100538,TXN100538,CUST100136,FAS-0003,Fashion,889.83,1,2024-07-26,Debit Card,"Nashik, Maharashtra",DEV203063,Mobile App,2024-07-27,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100539,TXN100539,CUST100136,ELE-0026,Electronics,2473.94,1,2024-07-31,Wallet,"Nashik, Maharashtra",DEV203063,Website,2024-08-02,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100540,TXN100540,CUST100136,ACC-0001,Accessories,277.0,1,2024-10-04,Credit Card,"Nashik, Maharashtra",DEV203063,Social Commerce,2024-10-06,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100541,TXN100541,CUST100136,FAS-0012,Fashion,608.91,1,2024-10-15,UPI,"Nashik, Maharashtra",DEV203063,Marketplace,2024-10-19,Cancelled,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100542,TXN100542,CUST100136,BEA-0049,Beauty,441.5,2,2024-11-02,Wallet,"Nashik, Maharashtra",DEV203063,Marketplace,2024-11-03,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100543,TXN100543,CUST100136,FAS-0003,Fashion,278.23,1,2024-11-03,UPI,"Nashik, Maharashtra",DEV203063,Website,2024-11-06,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100544,TXN100544,CUST100136,SPO-0063,Sports,729.07,1,2024-11-13,Credit Card,"Nashik, Maharashtra",DEV203063,Mobile App,2024-11-16,Delivered,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100545,TXN100545,CUST100136,SPO-0041,Sports,486.72,2,2024-11-21,Debit Card,"Nashik, Maharashtra",DEV203063,Mobile App,2024-11-25,Shipped,Not Returned,,,,,,Budget,1032,ADDR301604,ADDR301604,0,none
ORD100546,TXN100546,CUST100137,HOM-0023,Home,198.6,1,2024-01-19,Net Banking,"Guwahati, Assam",DEV201210,Social Commerce,2024-01-22,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100547,TXN100547,CUST100137,SPO-0001,Sports,260.48,1,2024-02-29,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-03-01,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100548,TXN100548,CUST100137,HOM-0005,Home,1188.6,2,2024-06-29,Net Banking,"Guwahati, Assam",DEV201210,Marketplace,2024-07-02,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100549,TXN100549,CUST100137,GRO-0023,Grocery,182.58,2,2024-07-22,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-07-24,Delivered,Refunded,2024-07-24,Late delivery,refund,134.47,2024-08-02,Budget,830,ADDR302646,ADDR302646,0,none
ORD100550,TXN100550,CUST100137,FAS-0001,Fashion,486.72,2,2024-08-10,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-08-11,Delivered,Returned,2024-08-22,Size issue,replacement,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100551,TXN100551,CUST100137,FOO-0036,Footwear,383.22,1,2024-10-15,UPI,"Guwahati, Assam",DEV201210,Social Commerce,2024-10-18,Delivered,Refunded,2024-10-21,Size issue,refund,360.53,2024-10-22,Budget,830,ADDR302646,ADDR302646,0,none
ORD100552,TXN100552,CUST100137,ELE-0005,Electronics,1906.8,2,2024-10-23,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-10-26,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100553,TXN100553,CUST100137,SPO-0034,Sports,733.03,2,2024-10-24,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-10-26,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100554,TXN100554,CUST100137,HOM-0044,Home,1196.96,2,2024-11-12,Wallet,"Guwahati, Assam",DEV201210,Mobile App,2024-11-14,Delivered,Return Requested,2024-11-25,Wrong product,replacement,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100555,TXN100555,CUST100137,FAS-0022,Fashion,243.36,1,2024-12-19,UPI,"Guwahati, Assam",DEV201210,Mobile App,2024-12-21,Delivered,Not Returned,,,,,,Budget,830,ADDR302646,ADDR302646,0,none
ORD100556,TXN100556,CUST100138,SPO-0013,Sports,608.63,1,2024-04-22,Debit Card,"Ahmedabad, Gujarat",DEV200223,Mobile App,2024-04-23,Delivered,Not Returned,,,,,,Budget,785,ADDR300980,ADDR300980,0,none
ORD100557,TXN100557,CUST100139,FOO-0023,Footwear,1052.64,1,2024-03-10,UPI,"Nashik, Maharashtra",DEV201828,Mobile App,2024-03-13,Delivered,Not Returned,,,,,,High Value,713,ADDR300413,ADDR300413,0,none
ORD100558,TXN100558,CUST100140,HOM-0026,Home,660.59,2,2024-01-28,Net Banking,"Guwahati, Assam",DEV202027,Mobile App,2024-02-01,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100559,TXN100559,CUST100140,ELE-0010,Electronics,816.84,1,2024-03-10,Credit Card,"Guwahati, Assam",DEV202027,Marketplace,2024-03-11,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100560,TXN100560,CUST100140,FAS-0012,Fashion,596.26,1,2024-07-10,Credit Card,"Guwahati, Assam",DEV202027,Marketplace,2024-07-11,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100561,TXN100561,CUST100140,GRO-0034,Grocery,223.22,1,2024-07-14,UPI,"Guwahati, Assam",DEV202027,Website,2024-07-15,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100562,TXN100562,CUST100140,HOM-0046,Home,915.51,1,2024-09-21,Net Banking,"Guwahati, Assam",DEV202027,Mobile App,2024-09-25,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100563,TXN100563,CUST100140,GRO-0006,Grocery,240.57,2,2024-10-20,Wallet,"Guwahati, Assam",DEV202027,Website,2024-10-24,Shipped,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100564,TXN100564,CUST100140,GRO-0003,Grocery,73.08,1,2024-10-22,UPI,"Guwahati, Assam",DEV202027,Marketplace,2024-10-23,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100565,TXN100565,CUST100140,BEA-0038,Beauty,428.9,1,2024-11-04,UPI,"Guwahati, Assam",DEV202506,Social Commerce,2024-11-05,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100566,TXN100566,CUST100140,ELE-0058,Electronics,614.21,1,2024-12-16,UPI,"Guwahati, Assam",DEV202027,Mobile App,2024-12-19,Delivered,Not Returned,,,,,,Premium,1037,ADDR301580,ADDR301580,0,none
ORD100567,TXN100567,CUST100141,ELE-0049,Electronics,814.39,1,2024-08-25,Debit Card,"Chandigarh, Chandigarh",DEV200461,Website,2024-08-26,Delivered,Not Returned,,,,,,Mass Market,1102,ADDR300987,ADDR300987,0,none
ORD100568,TXN100568,CUST100142,ELE-0045,Electronics,9095.34,3,2024-01-12,Debit Card,"Nagpur, Maharashtra",DEV202046,Website,2024-01-14,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR303132,0,none
ORD100569,TXN100569,CUST100142,FAS-0031,Fashion,506.99,1,2024-01-31,UPI,"Nagpur, Maharashtra",DEV202046,Marketplace,2024-02-01,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100570,TXN100570,CUST100142,FAS-0027,Fashion,1781.23,2,2024-02-08,Credit Card,"Nagpur, Maharashtra",DEV202046,Marketplace,2024-02-09,Delivered,Refunded,2024-02-10,Size issue,refund,1431.84,2024-02-11,Premium,98,ADDR302613,ADDR302613,1,serial_return_abuse
ORD100571,TXN100571,CUST100142,FAS-0009,Fashion,368.52,1,2024-03-05,UPI,"Nagpur, Maharashtra",DEV202046,Marketplace,2024-03-06,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100572,TXN100572,CUST100142,SPO-0061,Sports,1914.66,1,2024-04-14,EMI,"Nagpur, Maharashtra",DEV202046,Website,2024-04-17,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100573,TXN100573,CUST100142,GRO-0047,Grocery,147.42,1,2024-04-14,UPI,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-04-17,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100574,TXN100574,CUST100142,FAS-0028,Fashion,3642.08,2,2024-04-24,EMI,"Nagpur, Maharashtra",DEV202046,Website,2024-04-25,Delivered,Refunded,2024-04-29,Changed mind,refund,2614.3,2024-05-04,Premium,98,ADDR302613,ADDR302613,1,serial_return_abuse
ORD100575,TXN100575,CUST100142,ACC-0017,Accessories,594.69,1,2024-05-29,Credit Card,"Nagpur, Maharashtra",DEV202046,Website,2024-05-30,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100576,TXN100576,CUST100142,HOM-0042,Home,1647.23,1,2024-10-06,UPI,"Nagpur, Maharashtra",DEV202046,Marketplace,2024-10-10,Delivered,Return Requested,2024-10-20,Quality issue,replacement,,,Premium,98,ADDR302613,ADDR302613,1,serial_return_abuse
ORD100577,TXN100577,CUST100142,BEA-0004,Beauty,912.42,1,2024-10-19,Net Banking,"Nagpur, Maharashtra",DEV202046,Marketplace,2024-10-21,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100578,TXN100578,CUST100142,FAS-0028,Fashion,752.31,1,2024-10-20,Credit Card,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-10-21,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100579,TXN100579,CUST100142,ACC-0016,Accessories,266.54,1,2024-10-24,UPI,"Nagpur, Maharashtra",DEV202046,Social Commerce,2024-10-25,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100580,TXN100580,CUST100142,FAS-0005,Fashion,1105.57,3,2024-10-29,Credit Card,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-10-30,Delivered,Refunded,2024-10-31,Size issue,refund,1063.26,2024-11-03,Premium,98,ADDR302613,ADDR302613,1,serial_return_abuse
ORD100581,TXN100581,CUST100142,FAS-0022,Fashion,758.3,1,2024-11-24,Debit Card,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-11-27,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100582,TXN100582,CUST100142,ACC-0035,Accessories,212.97,1,2024-12-22,Wallet,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-12-23,Delivered,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100583,TXN100583,CUST100142,FAS-0027,Fashion,1157.35,1,2024-12-31,EMI,"Nagpur, Maharashtra",DEV202046,Mobile App,2024-12-31,Pending,Not Returned,,,,,,Premium,98,ADDR302613,ADDR302613,0,none
ORD100584,TXN100584,CUST100143,FAS-0007,Fashion,300.96,1,2024-04-14,Debit Card,"Jaipur, Rajasthan",DEV202432,Mobile App,2024-04-17,Cancelled,Not Returned,,,,,,Mass Market,245,ADDR300290,ADDR300290,0,none
ORD100585,TXN100585,CUST100144,BEA-0049,Beauty,329.54,1,2024-11-09,Debit Card,"Chennai, Tamil Nadu",DEV202163,Mobile App,2024-11-10,Delivered,Not Returned,,,,,,Mass Market,565,ADDR300049,ADDR300049,0,none
ORD100586,TXN100586,CUST100145,ACC-0034,Accessories,223.23,1,2024-01-17,Credit Card,"Chandigarh, Chandigarh",DEV201479,Mobile App,2024-01-18,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100587,TXN100587,CUST100145,HOM-0003,Home,421.47,1,2024-02-06,UPI,"Chandigarh, Chandigarh",DEV201479,Marketplace,2024-02-08,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100588,TXN100588,CUST100145,HOM-0006,Home,1420.92,3,2024-04-28,Net Banking,"Chandigarh, Chandigarh",DEV201479,Mobile App,2024-04-29,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100589,TXN100589,CUST100145,GRO-0004,Grocery,147.81,1,2024-06-26,UPI,"Chandigarh, Chandigarh",DEV201479,Marketplace,2024-06-30,Shipped,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100590,TXN100590,CUST100145,FAS-0016,Fashion,900.0,3,2024-07-16,UPI,"Chandigarh, Chandigarh",DEV201479,Mobile App,2024-07-18,Delivered,Refunded,2024-07-25,Size issue,refund,663.41,2024-07-27,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100591,TXN100591,CUST100145,BEA-0010,Beauty,603.99,3,2024-08-18,Net Banking,"Chandigarh, Chandigarh",DEV201479,Mobile App,2024-08-19,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100592,TXN100592,CUST100145,GRO-0016,Grocery,312.62,2,2024-11-09,Debit Card,"Chandigarh, Chandigarh",DEV201479,Website,2024-11-10,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100593,TXN100593,CUST100145,GRO-0031,Grocery,50.86,1,2024-11-28,Debit Card,"Chandigarh, Chandigarh",DEV201479,Website,2024-12-02,Shipped,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100594,TXN100594,CUST100145,SPO-0048,Sports,1090.22,2,2024-12-15,Debit Card,"Chandigarh, Chandigarh",DEV201479,Website,2024-12-18,Delivered,Not Returned,,,,,,Mass Market,714,ADDR301296,ADDR301296,0,none
ORD100595,TXN100595,CUST100146,ELE-0039,Electronics,4930.64,2,2024-11-14,Credit Card,"Nagpur, Maharashtra",DEV200540,Mobile App,2024-11-16,Delivered,Not Returned,,,,,,Mass Market,1594,ADDR301584,ADDR301584,0,none
ORD100596,TXN100596,CUST100147,HOM-0038,Home,239.1,1,2024-04-30,UPI,"Raipur, Chhattisgarh",DEV202328,Social Commerce,2024-05-04,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301168,0,none
ORD100597,TXN100597,CUST100147,FAS-0013,Fashion,950.31,1,2024-07-27,UPI,"Raipur, Chhattisgarh",DEV202328,Social Commerce,2024-07-31,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301723,0,none
ORD100598,TXN100598,CUST100147,ACC-0013,Accessories,184.56,1,2024-08-30,Debit Card,"Raipur, Chhattisgarh",DEV202328,Mobile App,2024-09-01,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301723,0,none
ORD100599,TXN100599,CUST100147,HOM-0040,Home,1008.64,2,2024-09-18,UPI,"Raipur, Chhattisgarh",DEV202328,Mobile App,2024-09-22,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301723,0,none
ORD100600,TXN100600,CUST100147,ELE-0006,Electronics,3151.63,1,2024-10-11,Wallet,"Raipur, Chhattisgarh",DEV202328,Website,2024-10-13,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301723,0,none
ORD100601,TXN100601,CUST100147,ACC-0011,Accessories,139.42,1,2024-11-07,Debit Card,"Raipur, Chhattisgarh",DEV202328,Marketplace,2024-11-10,Delivered,Not Returned,,,,,,Budget,1429,ADDR301723,ADDR301723,0,none
ORD100602,TXN100602,CUST100148,GRO-0031,Grocery,125.74,2,2024-03-09,EMI,"Lucknow, Uttar Pradesh",DEV201208,Mobile App,2024-03-12,Delivered,Not Returned,,,,,,Premium,1048,ADDR300057,ADDR300057,0,none
ORD100603,TXN100603,CUST100148,ACC-0021,Accessories,213.36,1,2024-10-18,Debit Card,"Lucknow, Uttar Pradesh",DEV201208,Mobile App,2024-10-21,Delivered,Not Returned,,,,,,Premium,1048,ADDR300057,ADDR300602,0,none
ORD100604,TXN100604,CUST100149,ACC-0008,Accessories,152.11,1,2024-04-16,UPI,"Agra, Uttar Pradesh",DEV201479,Mobile App,2024-04-18,Delivered,Not Returned,,,,,,Premium,86,ADDR301130,ADDR301130,0,none
ORD100605,TXN100605,CUST100150,ELE-0039,Electronics,1831.19,1,2024-02-17,Net Banking,"Agra, Uttar Pradesh",DEV202704,Marketplace,2024-02-19,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100606,TXN100606,CUST100150,GRO-0022,Grocery,66.35,1,2024-03-24,Debit Card,"Agra, Uttar Pradesh",DEV202704,Marketplace,2024-03-26,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100607,TXN100607,CUST100150,ELE-0014,Electronics,773.08,1,2024-04-14,Debit Card,"Agra, Uttar Pradesh",DEV202704,Mobile App,2024-04-16,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100608,TXN100608,CUST100150,ELE-0054,Electronics,475.47,1,2024-05-14,Debit Card,"Agra, Uttar Pradesh",DEV202704,Mobile App,2024-05-18,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100609,TXN100609,CUST100150,FAS-0006,Fashion,283.61,1,2024-06-15,UPI,"Agra, Uttar Pradesh",DEV202704,Mobile App,2024-06-17,Shipped,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100610,TXN100610,CUST100150,FAS-0033,Fashion,266.58,1,2024-06-18,Net Banking,"Agra, Uttar Pradesh",DEV202704,Website,2024-06-21,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100611,TXN100611,CUST100150,FOO-0010,Footwear,682.62,1,2024-07-30,UPI,"Agra, Uttar Pradesh",DEV202704,Mobile App,2024-08-03,Delivered,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100612,TXN100612,CUST100150,FAS-0016,Fashion,243.36,1,2024-08-26,UPI,"Agra, Uttar Pradesh",DEV202704,Website,2024-08-27,Shipped,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
ORD100613,TXN100613,CUST100150,HOM-0005,Home,162.24,1,2024-09-07,Credit Card,"Agra, Uttar Pradesh",DEV202704,Marketplace,2024-09-09,Shipped,Not Returned,,,,,,Budget,188,ADDR300462,ADDR300462,0,none
